Task,Tarea,
Task Weight,Peso de la Tarea,
Tax Exemption Category,Categoría de Exención Fiscal,
Tax Exemption Proofs,Pruebas de Exención de Impuestos,
Tax on additional salary,Impuesto sobre el Salario Adicional,
Tax on flexible benefit,Impuesto sobre el Beneficio Flexible,
Taxable Salary Slab,Losa Salarial Imponible,
Taxable Salary Slabs,Salarios Gravables,
Taxes and Charges on Income Tax,Impuestos y cargas sobre el impuesto sobre la renta,
Taxi,Taxi,
Team Updates,Actualizaciones equipo,
Template Name,Nombre de Plantilla,
Template Title,Título de la plantilla,
Terms,Términos.,
Terms and Conditions,Términos y Condiciones,
The fraction of daily wages to be paid for half-day attendance,La fracción del salario diario a pagar por asistencia de medio día.,
"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy.","El recibo de salario enviado por correo electrónico al empleado estará protegido por contraseña, la contraseña se generará en función de la política de contraseña.",
The time after the shift start time when check-in is considered as late (in minutes).,El tiempo después del horario de inicio del turno cuando el check-in se considera tarde (en minutos).,
The time before the shift end time when check-out is considered as early (in minutes).,El tiempo antes de la hora de finalización del turno cuando el check-out se considera temprano (en minutos).,
The time before the shift start time during which Employee Check-in is considered for attendance.,El tiempo antes de la hora de inicio del turno durante el cual se considera la asistencia del Empleado Check-in.,
Theory,Teoría,
Time,Hora,
Time Sheet,Hoja de horario,
Time after the end of shift during which check-out is considered for attendance.,Tiempo después del final del turno durante el cual se considera la salida para la asistencia.,
Title,Nombre,
To Amount,Al Monto,
To Date,Hasta la fecha,
To Time,Hasta hora,
To User,Al usuario,
Toggle Full Width,Cambiar a ancho completo,
Toggle Theme,Cambiar tema,
Total,Total,
Total Actual Amount,Monto real total,
Total Advance Amount,Monto Total Anticipado,
Total Amount,Importe total,
Total Amount Reimbursed,Monto total reembolsado,
Total Claimed Amount,Total reembolso,
Total Declared Amount,Monto total declarado,
Total Deduction,Deducción total,
Total Earning,Ganancia Total,
Total Estimated Budget,Presupuesto Total Estimado,
Total Estimated Cost,Costo Total Estimado,
Total Exemption Amount,Importe Total de Exención,
Total Leave Days,Días totales de ausencia,
Total Leaves Allocated,Total de ausencias asigandas,
Total Leaves Encashed,Total de Licencias Cobradas,
Total Sanctioned Amount,Total Sancionada,
Total Score,Puntaje Total,
Total Taxes and Charges,Total Impuestos y Cargos,
Total Working Hours,Horas de trabajo total,
Total in words,Total en palabras,
Totals,Totales,
Train,Entrenamiento,
Trainer Email,Correo electrónico del entrenador,
Trainer Name,Nombre del entrenador,
Training,Formación,
Training Date,Fecha de entrenamiento,
Training Event,Evento de Capacitación,
Training Event Employee,Evento de Formación de los trabajadores,
Training Feedback,Comentarios del entrenamiento,
Training Program,Programa de Entrenamiento,
Training Result,Resultado del entrenamiento,
Training Result Employee,Resultado del Entrenamiento del Empleado,
Trainings,Entrenamientos,
Transaction Date,Fecha de Transacción,
Transaction Name,Nombre de transacción,
Transaction Type,tipo de transacción,
Transfer Date,Fecha de Transferencia,
Travel Advance Required,Se Requiere Avance de Viaje,
Travel From,Viajar Desde,
Travel Funding,Financiación de Viajes,
Travel Itinerary,Itinerario de Viaje,
Travel Request,Solicitud de Viaje,
Travel Request Costing,Costo de Solicitud de Viaje,
Travel To,Viajar a,
Travel Type,Tipo de Viaje,
Type,Tipo,
Type of Proof,Tipo de Prueba,
Unmarked days,Días sin marcar,
Unpaid,Impagado,
Unpaid Expense Claim,Reclamación de gastos no pagados,
Unused leaves,Ausencias no utilizadas,
Upload Attendance,Subir Asistencia,
Upload HTML,Subir HTML,
User,Usuario,
Users,Usuarios,
Vacancies,Vacantes,
Validate Attendance,Validar la Asistencia,
Value / Description,Valor / Descripción,
Variable,Variable,
Variable Based On Taxable Salary,Variable basada en el Salario Imponible,
Vegetarian,Vegetariano,
Vehicle Log,Bitácora del Vehiculo,
Vehicle Service,Servicio del Vehículo,
View Website,Ver Sitio Web,
Weekly,Semanal,
Weightage (%),Porcentaje (%),
Work End Date,Fecha de Finalización del Trabajo,
Work From Date,Trabajar Desde la Fecha,
Work From Home,Trabajar Desde Casa,
Worked On Holiday,Trabajó en Vacaciones,
Working Days,Días de Trabajo,
Working Hours,Horas de Trabajo,
Working Hours Calculation Based On,Cálculo de horas de trabajo basado en,
Working Hours Threshold for Absent,Umbral de horas de trabajo para ausentes,
Working Hours Threshold for Half Day,Umbral de horas de trabajo para medio día,
Working hours below which Absent is marked. (Zero to disable),Horas de trabajo por debajo de las cuales se marca Ausente. (Cero para deshabilitar),
Working hours below which Half Day is marked. (Zero to disable),Horas de trabajo por debajo de las cuales se marca Medio día. (Cero para deshabilitar),
Workshop,Taller,
Year,Año,
Yearly,Anual,
Yellow,Amarillo,
Yes,Si,
email,correo electrónico,
