Last Known Successful Sync of Employee Checkin. Reset this only if you are sure that all Logs are synced from all the locations. Please don't modify this if you are unsure.,Dernière synchronisation réussie de l'enregistrement des employés. Réinitialisez cette opération uniquement si vous êtes certain que tous les journaux sont synchronisés à partir de tous les emplacements. S'il vous plaît ne modifiez pas cela si vous n'êtes pas sûr.,
Last Name,Nom de Famille,
Last Odometer Value ,Valeur du dernier Odomètre,
Last Sync of Checkin,Dernière synchronisation de Checkin,
Late Entry,Entrée tardive,
Late Entry & Early Exit Settings for Auto Attendance,Paramètres d'entrée en retard et de sortie anticipée pour la présence automatique,
Late Entry Grace Period,Délai de grâce pour entrée tardive,
Latitude,Latitude,
Leave,Partir,
Leave Allocation,Allocation de Congés,
Leave Allocations,Allocations de congé,
Leave Application,Demande de Congés,
Leave Approval Notification Template,Modèle de notification d'approbation de congés,
Leave Approver,Quitter l'approbateur,
Leave Approver Mandatory In Leave Application,Approbateur de congés obligatoire dans une demande de congé,
Leave Approver Name,Nom de l'Approbateur de Congés,
Leave Balance,Solde de congés,
Leave Balance Before Application,Solde de Congés Avant Demande,
Leave Block List,Quitter la liste de blocage,
Leave Block List Allow,Autoriser la Liste de Blocage des Congés,
Leave Block List Allowed,Liste de Blocage des Congés Autorisée,
Leave Block List Date,Date de la Liste de Blocage des Congés,
Leave Block List Dates,Dates de la Liste de Blocage des Congés,
Leave Block List Name,Nom de la Liste de Blocage des Congés,
Leave Control Panel,Quitter le Panneau de Configuration,
Leave Details,Quitter les détails,
Leave Encashment,Congés Accumulés à Encaisser,
Leave Encashment Amount Per Day,Montant d'encaissement des congés par jour,
Leave Ledger Entry,Quitter le grand livre,
Leave Period,Période de congé,
Leave Policy,Politique de congé,
Leave Policy Assignment,Affectation de politique de congés,
Leave Policy Detail,Détail de la politique de congé,
Leave Policy Details,Détails de la politique de congé,
Leave Status Notification Template,Modèle de notification de statut des congés,
Leave Type,Type de congé,
Leave Type Name,Nom du Type de Congé,
Leave Without Pay,Congé Sans Solde,
Leave and Expense Claim Settings,Paramètres de départ et de demande de remboursement,
Leave(s) Pending Approval,Partez(s) en attente d'approbation,
Leaves,Feuilles,
Leaves Allocated,Feuilles allouées,
Left,Parti,
Letter Head,En-Tête,
Level,Niveau,
License Plate,Plaque d'Immatriculation,
Link the cycle and tag KRA to your goal to update the appraisal's goal score based on the goal progress,Lier le cycle et marquer KRA à votre objectif pour mettre à jour le score de l'objectif de l'évaluation en fonction de la progression de l'objectif,
Loan,Prêt,
Loan Account,Compte de prêt,
Loan Product,Produit de prêt,
Loan Repayment Entry,Entrée de remboursement de prêt,
Location,Lieu,
Location / Device ID,Emplacement / ID de périphérique,
Location Name,Nom du lieux,
Lodging Required,Hébergement requis,
Log Type,Type de journal,
Longitude,Longitude,
Lower Range,Portée inférieure,
Make,Faire,
Manual,Manuel,
Manual Rating,Note manuelle,
Mark Auto Attendance on Holidays,Marquer la présence automatique sur les jours fériés,
Mark attendance based on 'Employee Checkin' for Employees assigned to this shift.,Marquez la présence sur la base de 'Enregistrement des employés' pour les employés affectés à ce poste.,
Marked Attendance,Présence Validée,
Marked Attendance HTML,HTML des Présences Validées,
Max Amount Eligible,Montant maximum admissible,
Max Benefit Amount,Montant maximal des prestations,
Max Benefit Amount (Yearly),Montant maximum des prestations sociales (annuel),
Max Benefits (Amount),Prestations sociales max (montant),
Max Benefits (Yearly),Prestations sociales max (annuel),
Max Exemption Amount,Montant maximum d'exemption,
Max Taxable Income,Revenu imposable maximum,
Max working hours against Timesheet,Heures de Travail Max pour une Feuille de Temps,
Maximum Carry Forwarded Leaves,Nombre maximal de congés reportés,
Maximum Consecutive Leaves Allowed,Nombre maximum de feuilles consécutives autorisées,
Maximum Encashable Leaves,Nombre maximum de feuilles encaissables,
Maximum Exempted Amount,Montant maximum exonéré,
Maximum Exemption Amount,Montant maximum d'exemption,
Meal Preference,Préférence pour le repas,
Message,Message,
Mileage,Kilométrage,
Min Taxable Income,Revenu imposable minimum,
Minimum Year for Gratuity,Année minimale pour la Gratuité,
Mode Of Payment,Mode de Paiement,
Mode of Payment,Moyen de paiement,
Mode of Travel,Mode de déplacement,
Model,Modèle,
Month,Mois,
Month To Date,Mois à ce jour,
Month To Date(Company Currency),Du mois à la date (devise de la société),
Monthly,Mensuel,
Monthly Attendance Sheet,Feuille de Présence Mensuelle,
More Info,Plus d'infos,
My Profile,Mon profil,
My Settings,Mes paramètres,
Name,Nom,
Name of Organizer,Nom de l'organisateur,
Naming Series,Masque de numérotation,
Net Pay,Salaire net,
Net Pay (Company Currency),Salaire net (devise de l'entreprise),
Net Pay Info,Infos salariales nettes,
New,Nouveau,
New Company,Nouvelle société,
New Employee ID,Nouvel ID employé,
New Leaves Allocated,Nouvelle Allocation de Congés,
New Leaves Allocated (In Days),Nouvelle Allocation de Congés (en jours),
No,Non,
No of. Positions,Non. Positions,
Non Diary,Sans produits laitiers,
Non Taxable Earnings,Gains non imposables,
Non-Encashable Leaves,Feuilles non encaissables,
Non-Vegetarian,Non végétarien,
Not Started,Non Commencé,
Note: Shift will not be overwritten in existing attendance records,Remarque : Maj ne sera pas écrasé dans les dossiers de présence existants,
Notes,Remarques,
Notify users by email,Notifier les utilisateurs par email,
Number Of Employees,Nombre d'employés,
Number Of Positions,Nombre de postes,
Number of leaves eligible for encashment based on leave type settings,Nombre de feuilles éligibles au campement en fonction des paramètres de type de congé,
OUT,EN DEHORS,
Obtained Average Rating,Note Moyenne obtenue,
Odometer Reading,Relevé du Compteur Kilométrique,
Offer Date,Date de la Proposition,
Offer Term,Terme de la Proposition,
Offer Terms,Conditions de l'offre,
Old Parent,Grand Parent,
On Duty,Permanence,
On Hold,En attente,
On Leave,En Congé,
Onboarding Activities,Activités d'intégration,
Onboarding Begins On,L'intégration commence le,
Only Tax Impact (Cannot Claim But Part of Taxable Income),Impact fiscal uniquement (ne peut être perçu mais fait partie du revenu imposable),
Open,Ouvert,
Open & Approved,Ouvert et approuvé,
Orange,orange,
Organizational Chart,Graphique organisationnel,
Other Details,Autres détails,
Other Settings,Autres Paramètres,
Other Taxes and Charges,Autres taxes et frais,
Out Time,Temps de sortie,
Overview,Vue d'ensemble,
Overwrite Salary Structure Amount,Remplacer le montant de la structure salariale,
Owned,Détenu,
PWA Notification,Notification PWA,
Paid,Payé,
Paid Amount,Montant payé,
Paid via Salary Slip,Payé via le bordereau de salaire,
Parent Goal,Objectif parent,
"Partially Sponsored, Require Partial Funding","Partiellement sponsorisé, nécessite un financement partiel",
Partly Claimed and Returned,Partiellement réclamé et retourné,
Passport Number,Numéro de Passeport,
Password Policy,Politique de mot de passe,
Pay Against Benefit Claim,Payer la demande de prestations,
Pay via Salary Slip,Payer via le bulletin de salaire,
Payable Account,Comptes Créditeurs,
Payables,Dettes,
Payment Account,Compte de Paiement,
Payment Days,Jours de paiement,
Payment Days Calculation Help,Aide au calcul des jours de paiement,
Payment Entry,Écriture de Paiement,
Payment and Accounting,Paiement et comptabilité,
Payroll,Paie,
Payroll Cost Centers,Centres de coût de la paie,
Payroll Date,Date de la paie,
Payroll Employee Detail,Détails de la paie de l'employé,
Payroll Entry,Entrée de la paie,
Payroll Frequency,Fréquence de la Paie,
Payroll Info,Infos sur la paie,
Payroll Payable Account,Compte Payant,
Payroll Period,Période de paie,
Payroll Period Date,Date de la période de paie,
Payroll Periods,Périodes de paie,
Payroll Settings,Paramètres de Paie,
Pending,En Attente,
Pending Amount,Montant en attente,
Percent,Pourcent,
Percent Deduction,Pourcentage de déduction,
Phone Number,Numéro de téléphone,
Planned number of Positions,Nombre de postes prévus,
Posted On,Publié le,
Posting Date,Date de Comptabilisation,
Posting date,Date de publication,
Preferred Area for Lodging,Zone préférée pour l'hébergement,
Present,Présent,
Principal Amount,Montant principal,
Print Heading,Imprimer Titre,
Printing Details,Détails d'Impression,
Process Attendance After,Processus de présence après,
Process Payroll Accounting Entry based on Employee,Traiter l'entrée comptable de la paie en fonction de l'employé,
Professional Tax Deductions,Déductions fiscales professionnelles,
Proficiency,Compétence,
Progress,Progression,
Project,Projet,
Promotion Date,Date de promotion,
Property,Propriété,
Provident Fund Deductions,Déductions du fonds de prévoyance,
Publish Salary Range,Publier la portée du salaire,
Publish on website,Publier sur le site web,
Purpose,Objet,
Purpose & Amount,But & montant,
Purpose of Travel,Raison du déplacement,
Quarterly,Trimestriel,
Queued,Dans la file d'attente,
Quick Filters,Filtres rapides,
Raised By,Créé par,
Rate,Prix,
Rate Goals Manually,Noter manuellement les objectifs,
Rating,Évaluation,
Rating Criteria,Critères d'évaluation,
Ratings,Évaluations,
Re-allocate Leaves,Réallouer les congés,
Read,Lire,
Reason,Raison,
Reason for Requesting,Raison de la demande,
Receivables,Créances,
Recruitment Analytics,Analyse de recrutement,
Red,Rouge,
Reference,Référence,
Reference Document,Document de Référence,
Reference Document Name,Nom du document de référence,
Reference Document Type,Type du document de référence,
References,Références,
Referral Bonus Payment Status,Statut du paiement du bonus de parrainage,
Referral Details,Détails de la recommandation,
Referrer,Référent,
Referrer Details,Détails du référant,
Referrer Name,Nom du référant,
Reflections,Réflexions,
Refuelling Details,Détails de Ravitaillement,
Rejected,Rejeté,
Relieving Date,Date de Relève,
Relieving Date ,Date de Relève,
Reload,Recharger,
Remaining Benefits (Yearly),Prestations sociales restantes (par année),
Remark,Remarque,
Remarks,Remarques,
Remind Before,Rappeler Avant,
Reminded,Rappelé,
Reminder,Rappel,
Reminders,Rappels,
Remove if Zero Valued,Supprimer si la valeur est nulle,
Rented Car,Voiture de location,
Repay Unclaimed Amount from Salary,Rembourser le montant non réclamé du salaire,
Replied,Répondu,
Report an Issue,Signaler un problème,
Reports To,Rapporte à,
Requested By,Demandé par,
Requested By (Name),Demandé par (nom),
Require Full Funding,Nécessite un financement complet,
Required for Employee Creation,Obligatoire pour la création d'un employé,
Resignation Letter Date,Date de la Lettre de Démission,
Resolution Date,Date de Résolution,
Resolution Details,Détails de la Résolution,
Resolved,Résolu,
Resolved By,Résolu Par,
Restrict Backdated Leave Application,Restreindre l'application de congé rétrodatée,
Result,Résultat,
Resume,CV,
Resume Attachment,Reprendre la Pièce Jointe,
Resume Link,Reprendre le lien,
Resume link,Reprendre le lien,
Retention Bonus,Prime de fidélisation,
Retirement Age (In Years),Âge de la retraite (en années),
Return,Retour,
Returned,retourné,
Returned Amount,Montant retourné,
Reviewer,Evaluateur,
Reviewer Name,Nom de l'évaluateur,
Revised CTC,CTC révisé,
Right,Droit,
Role,Rôle,
Role Allowed to Create Backdated Leave Application,Rôle autorisé à créer une demande de congé antidatée,
Round Name,Nom du round,
Round off Work Experience,Arrondir l'expérience de travail,
Round to the Nearest Integer,Arrondir à l'entier le plus proche,
Rounded Total,Total arrondi,
Rounded Total (Company Currency),Total Arrondi (Devise Société),
Rounding,Arrondi,
Route,Route,
Route to the custom Job Application Webform,Itinéraire vers le formulaire de demande d'emploi personnalisé,
Salary,Salaire,
Salary Component,Composante Salariale,
Salary Component ,Composante Salariale,
Salary Component Account,Compte Composante Salariale,
Salary Component Type,Type de composant salarial,
Salary Component for timesheet based payroll.,Composante Salariale pour la rémunération basée sur la feuille de temps,
Salary Detail,Détails du Salaire,
Salary Details,Détails du salaire,
Salary Expectation,Attente salariale,
Salary Paid Per,Salaire payé par,
Salary Payments Based On Payment Mode,Paiements de salaire basés sur le mode de paiement,
Salary Payments via ECS,Paiements de salaire via ECS,
Salary Register,Registre du Salaire,
Salary Slip,Slip de salaire,
Salary Slip Based on Timesheet,Fiche de Paie basée sur la Feuille de Temps,
Salary Slip Leave,Congé de salaire,
Salary Slip Loan,Avance sur salaire,
Salary Slip Timesheet,Feuille de Temps de la Fiche de Paie,
Salary Slips Created,Bon de salaire créé,
Salary Slips Submitted,Slips Slips Soumis,
Salary Structure,Grille des Salaires,
Salary Structure Assignment,Attribution de la structure salariale,
Salary breakup based on Earning and Deduction.,Détails du Salaire basés sur les Revenus et les Prélèvements.,
Salary components should be part of the Salary Structure.,Les composantes salariales doivent faire partie de la structure salariale.,
Sanctioned Amount,Quantité Sanctionnée,
Scheduled,Prévu,
Scheduled On,Planifié le,
Score,Score,
Score Earned,Score Gagné,
Select Employees,Sélectionner les Employés,
Select Payment Account to make Bank Entry,Sélectionner Compte de Crédit pour faire l'Écriture Bancaire,
Select Terms and Conditions,Sélectionner les Termes et Conditions,
Select Users,Sélectionner les utilisateurs,
Self Appraisal,Auto-évaluation,
Self-Study,Autoformation,
Seminar,Séminaire,
Send Emails At,Envoyer Emails À,
Send Interview Feedback Reminder,Envoyer un rappel de retour d'entretien,
Send Interview Reminder,Envoyer un rappel d'entretien,
Send Leave Notification,Envoyer une notification de congé,
Sender,Expéditeur,
Sender Email,Email d&#39;expéditeur,
Sent,Envoyé,
Separation Activities,Activités de séparation,
Separation Begins On,La séparation commence le,
Series,Séries,
Service,Service,
Service Details,Détails du Service,
Service Item,Poste de Service,
Session Defaults,Session par défaut,
"Set ""From(Year)"" and ""To(Year)"" to 0 for no upper and lower limit.","Réglez ""De(Année)"" et ""À(Année)"" à 0 pour aucune limite supérieure et inférieure.",
Set Leave Details,Définir les détails de la permission,
Set filters to fetch employees,Définir les filtres pour récupérer les employés,
Set optional filters to fetch employees in the appraisee list,Définir des filtres optionnels pour récupérer les employés dans la liste des évaluateurs,
Set the frequency for holiday reminders,Définir la fréquence des rappels de vacances,
Set the properties that should be updated in the Employee master on promotion submission,Définir les propriétés qui doivent être mises à jour dans le maître d'employé lors de la soumission de la promotion,
Settings,Paramètres,
Settled,Colonisé,
Shift,Décalage,
Shift Actual End,Décalage effectif fin,
Shift Actual Start,Décalage début effectif,
Shift Assignment,Affectation de quart,
Shift Assignment Tool,Affectation de planning des quarts en blocs,
Shift Attendance,Présence Maj,
Shift End,Fin de quart,
Shift Request,Demande de quart,
Shift Schedule,Planification des quarts,
Shift Schedule Assignment,Affectation planning des quarts,
Shift Settings,Paramètres Maj,
Shift Start,Début de quart,
Shift Type,Type de quart,
Show Leave Balances in Salary Slip,Afficher les soldes de congés dans le bulletin de salaire,
Show Leaves Of All Department Members In Calendar,Afficher les congés de tous les membres du département dans le calendrier,
Skill,Compétence,
Skill Assessment,Évaluation des compétences,
Skill Name,Nom de la compétence,
Skills,Compétences,
Skip Auto Attendance,Ignorer l'assistance automatique,
Source,Source,
Source Name,Nom de la Source,
Source and Rating,Source et notation,
Sponsored Amount,Montant sponsorisé,
Staffing Details,Détails du personnel,
Staffing Plan,Plan de dotation,
Staffing Plan Detail,Détail du plan de dotation,
Standard Tax Exemption Amount,Montant de l'exemption fiscale standard,
Standard Working Hours,Heures de travail standard,
Start Date,Date de Début,
Start Time,Heure de Début,
Statistical Component,Composante Statistique,
Status,Statut,
Stop users from making Leave Applications on following days.,Empêcher les utilisateurs de faire des Demandes de Congé les jours suivants.,
Strictly based on Log Type in Employee Checkin,Strictement basé sur le type de journal dans l'enregistrement des employés,
Subject,Sujet,
Submission Date,Date de soumission,
Submitted,Validé,
Sum of all previous slabs,Somme de toutes les dalles précédentes,
Supplier,Fournisseur,
System Manager,Responsable Système,
Take Exact Completed Years,Prendre des années exactes,
Task,Tâche,
Task Weight,Poids de la Tâche,
Tax Deducted Till Date,Date de déduction fiscale jusqu'à la date,
Tax Exemption Category,Catégorie d'exonération fiscale,
Tax Exemption Declaration,Déclaration d'exemption fiscale,
Tax Exemption Proofs,Preuves d'exonération fiscale,
Tax on additional salary,Taxe sur le salaire additionnel,
Tax on flexible benefit,Impôt sur les prestations sociales variables,
Taxable Earnings Till Date,Gains imposables jusqu'à la date,
Taxable Salary Slab,Palier de salaire imposable,
Taxable Salary Slabs,Paliers de salaire imposables,
Taxes & Charges,Taxes et frais,
Taxes and Charges on Income Tax,Impôts et charges sur l'impôt sur le revenu,
Taxi,Taxi,
Team Updates,Mises à Jour de l’Équipe,
Template Name,Nom du Modèle,
Template Title,Titre du modèle,
Terms,Termes,
Terms and Conditions,Termes et conditions,
The date on which Salary Component with Amount will contribute for Earnings/Deduction in Salary Slip. ,La date à laquelle la composante salariale avec le montant cotisera pour les gains/déductions dans le slip de salaire.,
The day of the month when leaves should be allocated,Le jour du mois où les congés devraient être alloués,
The fraction of daily wages to be paid for half-day attendance,La fraction du salaire journalier à payer pour une demi-journée,
"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy.",La fiche de salaire envoyée à l'employé par courrier électronique sera protégée par un mot de passe. Le mot de passe sera généré en fonction de la politique de mot de passe.,
The time after the shift start time when check-in is considered as late (in minutes).,L'heure après l'heure de début du quart de travail où l'enregistrement est considéré comme tardif (en minutes).,
The time before the shift end time when check-out is considered as early (in minutes).,L'heure avant l'heure de fin du quart de travail au moment du départ est considérée comme précoce (en minutes).,
The time before the shift start time during which Employee Check-in is considered for attendance.,Heure avant l'heure de début du quart pendant laquelle l'enregistrement des employés est pris en compte pour la présence.,
Theory,Théorie,
"These leaves are holidays permitted by the company however, availing it is optional for an Employee.","Ces congés sont des jours fériés autorisés par la compagnie, mais ils sont facultatifs pour un employé.",
Time,Temps,
Time Sheet,Feuille de Temps,
Time after the end of shift during which check-out is considered for attendance.,Heure après la fin du quart de travail au cours de laquelle la prise en charge est prise en compte.,
Time taken to fill the open positions,Temps nécessaire pour remplir les positions ouvertes,
Time to Fill,Remplir,
Timelines,Échéanciers,
Timesheet Details,Détails de la feuille de temps,
Title,Titre,
To Amount,Au montant,
To Date,Jusqu'au,
To Time,Horaire de Fin,
To User,À l&#39;utilisateur,
To(Year),À (Année),
Toggle Full Width,Changer l&#39;affichage en pleine largeur,
Toggle Theme,Basculer le thème,
Total,Total,
Total Actual Amount,Montant total total,
Total Advance Amount,Montant total de l'avance,
Total Allocated Leave(s),Total des congés alloués,
Total Amount,Montant total,
Total Amount Reimbursed,Montant Total Remboursé,
Total Claimed Amount,Montant Total Réclamé,
Total Declared Amount,Montant total déclaré,
Total Deduction,Déduction totale,
Total Deduction (Company Currency),Déduction totale (devise de la société),
Total Earning,Total Revenus,
Total Earnings,Gains totaux,
Total Estimated Budget,Budget total estimé,
Total Estimated Cost,Coût total estimé,
Total Exemption Amount,Montant total de l'exonération,
Total Goal Score,Score total de l'objectif,
Total Income Tax,Total des impôts sur le revenu,
Total Leave Days,Total des Jours de Congé,
Total Leaves Allocated,Total des Congés Attribués,
Total Leaves Encashed,Total des congés encaissés,
Total Payable Amount,Montant total à payer,
Total Payment,Paiement total,
Total Receivable Amount,Montant total à recevoir,
Total Sanctioned Amount,Montant Total Validé,
Total Score,Score Total,
Total Self Score,Auto-score total,
Total Taxes and Charges,Total des Taxes et Frais,
Total Working Hours,Total des Heures Travaillées,
Total in words,Total En Toutes Lettres,
Total in words (Company Currency),Total en mots (devise de la société),
Total salary booked against this component for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Salaire total réservé à l'égard de ce composant pour cet employé à partir du début de l'année (période de paie ou exercice fiscal) jusqu'à la date de fin du bulletin de salaire actuel.,
Total salary booked for this employee from the beginning of the month up to the current salary slip's end date.,Salaire total réservé à cet employé du début du mois jusqu'à la date de fin du traitement actuel.,
Total salary booked for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Salaire total réservé à cet employé à partir du début de l'année (période de paie ou année fiscale) jusqu'à la date de fin du bulletin de salaire actuel.,
Total working Days Per Year,Nombre de jours de travail par année,
Totals,Totaux,
Train,Train,
Trainer Email,Email du Formateur,
Trainer Name,Nom du Formateur,
Training,Formation,
Training Date,Date de formation,
Training Event,Événement de formation,
Training Event Employee,Évènement de Formation – Employé,
Training Feedback,Retour d'Expérience sur la Formation,
Training Program,Programme de formation,
Training Result,Résultat de la formation,
Training Result Employee,Résultat de la Formation – Employé,
Trainings,Des formations,
Transaction Date,Date de la transaction,
Transaction Name,Nom de la transaction,
Transaction Type,Type de transaction,
Transfer Date,Date de transfert,
Travel Advance Required,Avance de déplacement requise,
Travel From,Départ,
Travel Funding,Financement du déplacement,
Travel Itinerary,Itinéraire du déplacement,
Travel Request,Demande de déplacement,
Travel Request Costing,Coût de la demande de déplacement,
Travel To,Arrivée,
Travel Type,Type de déplacement,
Type,Type,
Type of Proof,Type de preuve,
Unclaimed Amount,Montant non réclamé,
Under Review,En cours de révision,
Unmarked days,Jours non marqués,
Unpaid,Impayé,
Unpaid Expense Claim,Note de Frais Impayée,
Unsettled,Non réglé,
Unused leaves,Congés non utilisés,
Upload Attendance,Charger Fréquentation,
Upload HTML,Charger HTML,
Used Leave(s),Feuille(s) utilisée(s),
User,Utilisateur,
Users,Utilisateurs,
Vacancies,Postes vacants,
Validate Attendance,Valider la présence,
Value / Description,Valeur / Description,
Variable,Variable,
Variable Based On Taxable Salary,Variable basée sur le salaire imposable,
Vegetarian,Végétarien,
Vehicle Log,Journal du Véhicule,
Vehicle Service,Entretien du Véhicule,
Vehicle Service Item,Objet d'entretien du véhicule,
View Website,Voir Le Site Web,
Weekly,Hebdomadaire,
Weightage (%),Poids (%),
Why is this Candidate Qualified for this Position?,Pourquoi ce candidat est-il qualifié pour ce poste ?,
Work Anniversaries ,Anniversaires de travail,
Work End Date,Date de fin du travail,
Work From Date,Date de début du travail,
Work From Home,Télétravail,
Work References,Références de travail,
Worked On Holiday,Travail en vacances,
Working Days,Jours Ouvrables,
Working Days and Hours,Jours de travail et heures,
Working Hours,Heures de travail,
Working Hours Calculation Based On,Calcul des heures de travail basé sur,
Working Hours Threshold for Absent,Seuil des heures de travail pour absent,
Working Hours Threshold for Half Day,Seuil des heures de travail pour une demi-journée,
Working hours below which Absent is marked. (Zero to disable),Heures de travail en dessous desquelles Absent est marqué. (Zéro à désactiver),
Working hours below which Half Day is marked. (Zero to disable),Heures de travail en dessous desquelles la demi-journée est marquée. (Zéro à désactiver),
Workshop,Atelier,
Year,Année,
Year To Date,Année à ce jour,
Year To Date(Company Currency),Année à date(Devise de l'entreprise),
Yearly,Annuel,
Yellow,jaune,
Yes,Oui,
email,email,
